DriverName,DriverID,Rookie,DRFAvg,DTAvg,DTTAvg,DNFRate,TDNFRate,DriverElo,DriverTElo,DriverTTElo,DriverRitmo,AvgLapsLedRate,AvgRacePos,AvgPosVariance,PositionStart,TeamName,TeamID,TRP,TTP,TeamDNFRate,TeamElo,TeamTElo,TeamRitmo,CarEngine,EngineID,EngineElo,EngineTElo,EngineTTElo,EventName,Track,TrackID,EventTrackType,EventTrackTypeID,EventDate,EventDateFormatted,EventID,Era,EraID,Status,StatusID,FieldSize,RacePoints,TotalPoints,Standings,ElapsedTime,TimeDiff,QualTime,QualSpeed,QualSegment,FirstPitLap,LastPitLap,AvgPitLap,LapsLed,AvgRacePosition,PosVariance,BestPosition,PositionFinish,NormalizedPositionFinish
Josef Newgarden,4215,0,0.34375,0.390624673,0.36044686,0.05,0.111111111,1764.229153,1566.388222,1657.093718,0.312395632,4.5,15.52,305.4575,1,Team Penske,28,0.441145833,0.317650996,0.2,1719.300108,1618.737709,0.401271779,Chevrolet,0,1463.55778,1456.811175,1384.398083,Honda Indy 200 at Mid-Ohio,Mid-Ohio Sports Car Course,6,Road,1,7/4/2021,"Sunday, July 4, 2021",5801,IR-18 Era 2018-2023,1,Running,0,26,54,315,4,39:58.9,--.----,01:06.1,122.979,82 185.16 00:15:02,30,53,41.5,2,3.59,33.51,1,1,0
James Hinchcliffe,4216,0,0.625,0.44946358,0.505213627,0.2,0,1497.788448,1506.811349,1494.278612,0.631013474,10.5,27.845,422.285,9,Andretti Global,3,0.497916667,0.473120125,0.55,1528.96183,1563.58416,0.512524156,Honda,1,1594.178612,1543.188825,1631.601917,Honda Indy 200 at Mid-Ohio,Mid-Ohio Sports Car Course,6,Road,1,7/4/2021,"Sunday, July 4, 2021",5801,IR-18 Era 2018-2023,1,Running,0,26,,,,,,,,,,,,,,,,17,0.64
Conor Daly,4218,0,0.65,0.565682289,0.676505327,0.15,0,1462.067285,1482.735837,1402.027929,0.675940448,1.6,26.41,255.022,24,Ed Carpenter Racing,15,0.45625,0.585433283,0.25,1516.433895,1494.416802,0.510137316,Chevrolet,0,1463.55778,1456.811175,1384.398083,Honda Indy 200 at Mid-Ohio,Mid-Ohio Sports Car Course,6,Road,1,7/4/2021,"Sunday, July 4, 2021",5801,IR-18 Era 2018-2023,1,Running,0,26,15,142,18,40:57.7,58.8125,80,0,Segment 3,30,55,42.5,0,25.58,527.58,4,15,0.56
Simon Pagenaud,4276,0,0.345833333,0.243667524,0.293909573,0.05,0,1687.367335,1597.814117,1633.186198,0.373974711,0.8,21.396,250.344,15,Team Penske,28,0.441145833,0.317650996,0.2,1719.300108,1618.737709,0.401271779,Chevrolet,0,1463.55778,1456.811175,1384.398083,Honda Indy 200 at Mid-Ohio,Mid-Ohio Sports Car Course,6,Road,1,7/4/2021,"Sunday, July 4, 2021",5801,IR-18 Era 2018-2023,1,Running,0,26,16,271,6,40:57.2,58.3495,80,0,Segment 3,21,49,35,0,19.43,254.73,3,14,0.52
Dalton Kellett,4416,0,0.820833333,0.931818182,0.888003953,0.235294118,0,1338.957001,1450.491313,1355.908947,0.861919604,0.6,30.606,315.956,21,A.J. Foyt Enterprises,1,0.717361111,0.672458131,0.3,1384.344104,1383.468466,0.717591576,Chevrolet,0,1463.55778,1456.811175,1384.398083,Honda Indy 200 at Mid-Ohio,Mid-Ohio Sports Car Course,6,Road,1,7/4/2021,"Sunday, July 4, 2021",5801,IR-18 Era 2018-2023,1,Running,0,26,9,95,24,40:43.2,-,,,,28,54,41,0,41.95,386.83,3,21,0.8
Jack Harvey,4505,0,0.697916667,0.501976285,0.58552902,0.05,0,1537.218488,1507.09994,1495.322816,0.587455941,1,27.882,453.2,23,Meyer Shank Racing,19,0.644791667,0.571105731,0.05,1514.179442,1518.946472,0.561796031,Honda,1,1594.178612,1543.188825,1631.601917,Honda Indy 200 at Mid-Ohio,Mid-Ohio Sports Car Course,6,Road,1,7/4/2021,"Sunday, July 4, 2021",5801,IR-18 Era 2018-2023,1,Running,0,26,,,,,,,,,,,,,,,,19,0.72
Colton Herta,4511,0,0.335416667,0.227272727,0.332753623,0.15,0,1683.99354,1553.362912,1656.913945,0.320899571,1,19.04,107.942,2,Andretti Global,3,0.497916667,0.473120125,0.55,1528.96183,1563.58416,0.512524156,Honda,1,1594.178612,1543.188825,1631.601917,Honda Indy 200 at Mid-Ohio,Mid-Ohio Sports Car Course,6,Road,1,7/4/2021,"Sunday, July 4, 2021",5801,IR-18 Era 2018-2023,1,Running,0,26,18,260,7,40:55.7,56.8482,01:06.2,122.821,82 185.16 00:15:02,31,79,55.7,0,13.9,82.92,2,13,0.48
Ed Jones,4542,0,0.660416667,0.718050066,0.68755946,0.15,0,1452.344486,1467.300858,1419.381838,0.688990573,0.2,20.014,244.388,16,Dale Coyne Racing,11,0.627430556,0.574760196,0.35,1445.30118,1447.592756,0.64119534,Honda,1,1594.178612,1543.188825,1631.601917,Honda Indy 200 at Mid-Ohio,Mid-Ohio Sports Car Course,6,Road,1,7/4/2021,"Sunday, July 4, 2021",5801,IR-18 Era 2018-2023,1,DNF,1,26,5,125,21,05:44.7,-,80,0,Segment 3,,,,0,23.87,350.31,3,26,1
Max Chilton,4558,0,0.76875,0.720562771,0.659090494,0.05,0,1436.335385,1441.779007,1443.702798,0.687799105,0,28.95,431.866,17,Carlin,7,0.76875,0.66913852,0.1,1399.40651,1454.309605,0.711352649,Chevrolet,0,1463.55778,1456.811175,1384.398083,Honda Indy 200 at Mid-Ohio,Mid-Ohio Sports Car Course,6,Road,1,7/4/2021,"Sunday, July 4, 2021",5801,IR-18 Era 2018-2023,1,Running,0,26,,,,,,,,,,,,,,,,18,0.68
Pato O'Ward,4559,0,0.21875,0.409090909,0.423354853,0,0,1736.507905,1514.413891,1586.276889,0.226105615,0.6,26.206,252.874,20,Arrow McLaren,4,0.553472222,0.547816976,0.3,1556.941002,1485.610894,0.517377022,Chevrolet,0,1463.55778,1456.811175,1384.398083,Honda Indy 200 at Mid-Ohio,Mid-Ohio Sports Car Course,6,Road,1,7/4/2021,"Sunday, July 4, 2021",5801,IR-18 Era 2018-2023,1,Running,0,26,24,345,2,40:34.5,35.6929,01:06.1,122.994,89 200.96 00:15:40,29,55,42,0,24.43,132.44,3,8,0.28
Alexander Rossi,4587,0,0.425,0.197871573,0.342153236,0.2,0,1625.553202,1605.234295,1698.99947,0.446919936,0.6,21.39,221.624,6,Andretti Global,3,0.497916667,0.473120125,0.55,1528.96183,1563.58416,0.512524156,Honda,1,1594.178612,1543.188825,1631.601917,Honda Indy 200 at Mid-Ohio,Mid-Ohio Sports Car Course,6,Road,1,7/4/2021,"Sunday, July 4, 2021",5801,IR-18 Era 2018-2023,1,Running,0,26,30,201,12,40:32.0,33.1414,01:07.7,120.027,88 198.70 00:12:01,29,53,41,0,14.32,39.27,2,5,0.16
Felix Rosenqvist,4588,0,0.730615942,0.409090909,0.423648715,0.15,0.333333333,1508.749315,1514.50521,1558.401827,0.675090721,0.6,22.294,249.618,13,Arrow McLaren,4,0.553472222,0.547816976,0.3,1556.941002,1485.610894,0.517377022,Chevrolet,0,1463.55778,1456.811175,1384.398083,Honda Indy 200 at Mid-Ohio,Mid-Ohio Sports Car Course,6,Road,1,7/4/2021,"Sunday, July 4, 2021",5801,IR-18 Era 2018-2023,1,Running,0,26,7,94,25,40:38.0,-,80,0,Segment 3,1,53,22.4,0,18.8,93.36,7,23,0.88
Ryan Norman,4611,1,,,,,,1500,1500,1500,,,,,26,Dale Coyne Racing,11,0.627430556,0.574760196,0.35,1445.30118,1447.592756,0.64119534,Honda,1,1594.178612,1543.188825,1631.601917,Honda Indy 200 at Mid-Ohio,Mid-Ohio Sports Car Course,6,Road,1,7/4/2021,"Sunday, July 4, 2021",5801,IR-18 Era 2018-2023,1,Running,0,26,10,10,36,40:26.8,-,,,,7,54,31,0,8.74,55.22,7,20,0.76
Rinus VeeKay,4614,0,0.263315217,0.386363636,0.337386913,0.05,0,1637.951506,1516.503475,1603.265112,0.366882988,0.4,13.81,110.25,11,Ed Carpenter Racing,15,0.45625,0.585433283,0.25,1516.433895,1494.416802,0.510137316,Chevrolet,0,1463.55778,1456.811175,1384.398083,Honda Indy 200 at Mid-Ohio,Mid-Ohio Sports Car Course,6,Road,1,7/4/2021,"Sunday, July 4, 2021",5801,IR-18 Era 2018-2023,1,Running,0,26,14,257,8,40:58.5,59.6397,,,,23,52,37.5,0,23.65,344.35,3,16,0.6
Santino Ferrucci,4897,0,0.430887681,0.560606061,0.567369071,0.2,0,1585.78905,1492.81725,1510.117884,0.448782029,4.6,24.58,314.66,22,Rahal Letterman Lanigan Racing,24,0.352083333,0.434863974,0.2,1663.112269,1575.846096,0.364088498,Honda,1,1594.178612,1543.188825,1631.601917,Honda Indy 200 at Mid-Ohio,Mid-Ohio Sports Car Course,6,Road,1,7/4/2021,"Sunday, July 4, 2021",5801,IR-18 Era 2018-2023,1,Running,0,26,22,127,20,40:34.8,35.9931,,,,25,53,39,0,22.29,284.6,3,9,0.32
Marcus Ericsson,4905,0,0.245833333,0.606060606,0.453715827,0.05,0.333333333,1651.891735,1490.058311,1588.008609,0.329932895,0.4,23.106,272.614,3,Chip Ganassi Racing,9,0.370833333,0.393971558,0.15,1695.910581,1554.354771,0.370266395,Honda,1,1594.178612,1543.188825,1631.601917,Honda Indy 200 at Mid-Ohio,Mid-Ohio Sports Car Course,6,Road,1,7/4/2021,"Sunday, July 4, 2021",5801,IR-18 Era 2018-2023,1,Running,0,26,41,280,5,39:59.7,0.879,01:06.5,122.314,Segment 1,30,54,42,0,8.88,5.67,2,2,0.04
Alex Palou,4931,0,0.15625,0.75,0.36669697,0.1,0.5,1675.795059,1471.050455,1607.980199,0.252564808,0.4,22.218,246.792,7,Chip Ganassi Racing,9,0.370833333,0.393971558,0.15,1695.910581,1554.354771,0.370266395,Honda,1,1594.178612,1543.188825,1631.601917,Honda Indy 200 at Mid-Ohio,Mid-Ohio Sports Car Course,6,Road,1,7/4/2021,"Sunday, July 4, 2021",5801,IR-18 Era 2018-2023,1,Running,0,26,35,384,1,40:21.1,22.235,01:06.5,122.214,Segment 1,30,55,42.5,0,18.09,109.05,5,3,0.08
Scott McLaughlin,4932,1,0.59375,,0.466183575,0.1,,1533.453353,1500,1520.05601,0.551206479,0.8,22.954,273.708,14,Team Penske,28,0.441145833,0.317650996,0.2,1719.300108,1618.737709,0.401271779,Chevrolet,0,1463.55778,1456.811175,1384.398083,Honda Indy 200 at Mid-Ohio,Mid-Ohio Sports Car Course,6,Road,1,7/4/2021,"Sunday, July 4, 2021",5801,IR-18 Era 2018-2023,1,Running,0,26,18,198,13,40:51.3,52.425,80,0,Segment 3,22,50,36,0,18.24,170.43,3,12,0.44
Jimmie Johnson,4934,1,0.907608696,,0.871980676,0.166666667,,1413.117424,1500,1448.161355,0.888178441,0,37.454,479.644,25,Chip Ganassi Racing,9,0.370833333,0.393971558,0.15,1695.910581,1554.354771,0.370266395,Honda,1,1594.178612,1543.188825,1631.601917,Honda Indy 200 at Mid-Ohio,Mid-Ohio Sports Car Course,6,Road,1,7/4/2021,"Sunday, July 4, 2021",5801,IR-18 Era 2018-2023,1,Running,0,26,8,56,28,41:05.4,-,,,,2,55,23.8,0,46.27,101.7,4,22,0.84
Romain Grosjean,4935,1,0.521014493,,0.199879227,0.333333333,,1532.567853,1500,1567.889988,0.509904541,0.6,27.654,223.002,18,Dale Coyne Racing,11,0.627430556,0.574760196,0.35,1445.30118,1447.592756,0.64119534,Honda,1,1594.178612,1543.188825,1631.601917,Honda Indy 200 at Mid-Ohio,Mid-Ohio Sports Car Course,6,Road,1,7/4/2021,"Sunday, July 4, 2021",5801,IR-18 Era 2018-2023,1,Running,0,26,26,151,16,40:34.0,35.163,01:08.1,119.28,Segment 3,26,54,40,0,30.84,237.06,3,7,0.24
Helio Castroneves,3622,0,0.49375,,0.302440635,0.1,,1635.097944,1500,1655.845878,0.448650441,0.6,24.428,346.12,15,Meyer Shank Racing,19,0.605458333,0.633584486,0.05,1492.083889,1500,0.588178318,Honda,1,1604.431553,1500,1591.691646,Big Machine Music City Grand Prix,Streets of Nashville,19,Street,2,8/8/2021,"Sunday, August 8, 2021",5800,IR-18 Era 2018-2023,1,Running,0,27,22,125,22,18:56.6,6.7874,80,0,Segment 3,17,45,31,0,31.9,494.01,3,9,0.307692308
Scott Dixon,3628,0,0.257333333,,0.293017096,0,,1807.216502,1500,1730.771308,0.210282808,1.4,20.306,198.23,2,Chip Ganassi Racing,9,0.337333333,0.407402532,0.15,1709.68686,1500,0.353555329,Honda,1,1604.431553,1500,1591.691646,Big Machine Music City Grand Prix,Streets of Nashville,19,Street,2,8/8/2021,"Sunday, August 8, 2021",5800,IR-18 Era 2018-2023,1,Running,0,27,40,368,2,18:51.4,1.5596,01:15.9,99.626,78 163.80 00:10:25,32,45,38.5,0,15.34,80.18,2,2,0.038461538
Ryan Hunter-Reay,3645,0,0.66525,,0.487592308,0.1,,1534.021579,1500,1563.352736,0.609638536,,,,14,Andretti Global,3,0.512083333,0.480472645,0.5,1537.838712,1500,0.51877013,Honda,1,1604.431553,1500,1591.691646,Big Machine Music City Grand Prix,Streets of Nashville,19,Street,2,8/8/2021,"Sunday, August 8, 2021",5800,IR-18 Era 2018-2023,1,Running,0,27,,,,,,,,,,,,,,,,4,0.115384615
Will Power,3667,0,0.589916667,,0.410366995,0.15,,1614.315919,1500,1559.728616,0.501729584,1.2,19.774,178.614,11,Team Penske,28,0.4850625,0.373983474,0.25,1721.038524,1500,0.414393149,Chevrolet,0,1453.304839,1500,1453.087839,Big Machine Music City Grand Prix,Streets of Nashville,19,Street,2,8/8/2021,"Sunday, August 8, 2021",5800,IR-18 Era 2018-2023,1,Running,0,27,16,225,11,18:59.4,9.5956,80,0,Segment 3,32,52,43,0,16.01,223.3,2,14,0.5
Graham Rahal,3668,0,0.38375,,0.464783554,0.1,,1689.195381,1500,1623.28304,0.31780278,1.8,21.714,293.26,13,Rahal Letterman Lanigan Racing,24,0.331583333,0.501279847,0.15,1673.579722,1500,0.352295971,Honda,1,1604.431553,1500,1591.691646,Big Machine Music City Grand Prix,Streets of Nashville,19,Street,2,8/8/2021,"Sunday, August 8, 2021",5800,IR-18 Era 2018-2023,1,Running,0,27,30,286,6,18:53.9,4.0833,01:15.8,99.672,Segment 3,32,45,38.5,0,15.61,104.48,2,5,0.153846154
Takuma Sato,3811,0,0.32825,,0.525696781,0,,1622.309993,1500,1554.618896,0.396874147,0.6,24.752,324.38,24,Rahal Letterman Lanigan Racing,24,0.331583333,0.501279847,0.15,1673.579722,1500,0.352295971,Honda,1,1604.431553,1500,1591.691646,Big Machine Music City Grand Prix,Streets of Nashville,19,Street,2,8/8/2021,"Sunday, August 8, 2021",5800,IR-18 Era 2018-2023,1,DNF,1,27,5,231,10,38:26.3,-,,,,,,,0,36.7,378.75,2,25,0.923076923
Sebastien Bourdais,4021,0,0.569583333,,0.409563981,0.15,,1546.378913,1500,1581.969586,0.565086946,5,23.148,272.5,16,A.J. Foyt Enterprises,1,0.67625,0.631922021,0.3,1386.788327,1500,0.69799298,Chevrolet,0,1453.304839,1500,1453.087839,Big Machine Music City Grand Prix,Streets of Nashville,19,Street,2,8/8/2021,"Sunday, August 8, 2021",5800,IR-18 Era 2018-2023,1,DNF,1,27,5,160,18,20:39.2,-,01:16.0,99.456,19 39.90 00:05:42,,,,0,24.88,244.08,2,27,1
Josef Newgarden,4215,0,0.31875,,0.441081757,0.05,,1781.301385,1500,1701.520597,0.260329694,5,13.15,271.04,12,Team Penske,28,0.4850625,0.373983474,0.25,1721.038524,1500,0.414393149,Chevrolet,0,1453.304839,1500,1453.087839,Big Machine Music City Grand Prix,Streets of Nashville,19,Street,2,8/8/2021,"Sunday, August 8, 2021",5800,IR-18 Era 2018-2023,1,Running,0,27,20,335,4,18:57.4,7.5286,01:15.5,100.07,Segment 1,17,52,34.5,0,16.72,314.06,2,10,0.346153846
James Hinchcliffe,4216,0,0.611333333,,0.452442138,0.2,,1495.972878,1500,1548.444036,0.632511228,10.5,27.845,422.285,10,Andretti Global,3,0.512083333,0.480472645,0.5,1537.838712,1500,0.51877013,Honda,1,1604.431553,1500,1591.691646,Big Machine Music City Grand Prix,Streets of Nashville,19,Street,2,8/8/2021,"Sunday, August 8, 2021",5800,IR-18 Era 2018-2023,1,Running,0,27,35,166,17,18:52.2,2.3918,01:15.3,100.446,Segment 1,17,45,31,0,20.98,271.66,2,3,0.076923077
Conor Daly,4218,0,0.562,,0.58668212,0.15,,1468.288973,1500,1465.346891,0.656617013,1.6,27.47,360.272,20,Ed Carpenter Racing,15,0.47225,0.650481041,0.25,1515.515188,1500,0.521781096,Chevrolet,0,1453.304839,1500,1453.087839,Big Machine Music City Grand Prix,Streets of Nashville,19,Street,2,8/8/2021,"Sunday, August 8, 2021",5800,IR-18 Era 2018-2023,1,Running,0,27,18,160,19,18:58.7,8.832,80,0,Segment 3,17,52,34.5,0,29.75,387.71,2,12,0.423076923
Simon Pagenaud,4276,0,0.408166667,,0.327026588,0.05,,1677.029333,1500,1660.568417,0.398312259,0.8,21.934,253.852,7,Team Penske,28,0.4850625,0.373983474,0.25,1721.038524,1500,0.414393149,Chevrolet,0,1453.304839,1500,1453.087839,Big Machine Music City Grand Prix,Streets of Nashville,19,Street,2,8/8/2021,"Sunday, August 8, 2021",5800,IR-18 Era 2018-2023,1,DNF,1,27,9,280,7,04:39.6,-,01:15.4,100.31,Segment 1,21,52,36.5,0,21.72,232.79,5,21,0.769230769
Dalton Kellett,4416,0,0.8225,,0.860507246,0.222222222,,1338.549677,1500,1447.036032,0.851196914,0.6,36.196,347.818,19,A.J. Foyt Enterprises,1,0.67625,0.631922021,0.3,1386.788327,1500,0.69799298,Chevrolet,0,1453.304839,1500,1453.087839,Big Machine Music City Grand Prix,Streets of Nashville,19,Street,2,8/8/2021,"Sunday, August 8, 2021",5800,IR-18 Era 2018-2023,1,DNF,1,27,7,102,24,12:25.5,-,80,0,Segment 3,30,30,30,0,39.42,285.32,4,23,0.846153846
Jack Harvey,4505,0,0.658583333,,0.633584486,0.05,,1526.936297,1500,1473.264527,0.609555319,1.25,25.0275,455.46,6,Meyer Shank Racing,19,0.605458333,0.633584486,0.05,1492.083889,1500,0.588178318,Honda,1,1604.431553,1500,1591.691646,Big Machine Music City Grand Prix,Streets of Nashville,19,Street,2,8/8/2021,"Sunday, August 8, 2021",5800,IR-18 Era 2018-2023,1,Running,0,27,15,185,14,19:00.9,11.0919,01:15.3,100.454,Segment 1,21,52,36.5,0,26.55,421.66,7,15,0.538461538
Colton Herta,4511,0,0.331416667,,0.415458937,0.15,,1676.490181,1500,1571.64217,0.347428844,1,17.832,112.166,1,Andretti Global,3,0.512083333,0.480472645,0.5,1537.838712,1500,0.51877013,Honda,1,1604.431553,1500,1591.691646,Big Machine Music City Grand Prix,Streets of Nashville,19,Street,2,8/8/2021,"Sunday, August 8, 2021",5800,IR-18 Era 2018-2023,1,DNF,1,27,15,275,8,07:52.7,-,01:15.4,100.328,85 178.50 00:15:41,32,52,42,2,18.49,135.49,1,19,0.692307692
Ed Jones,4542,0,0.752083333,,0.536973775,0.2,,1431.175791,1500,1491.371618,0.740827067,0.2,21.672,299.602,26,Dale Coyne Racing,11,0.702430556,0.560452574,0.4,1438.556748,1500,0.645440561,Honda,1,1604.431553,1500,1591.691646,Big Machine Music City Grand Prix,Streets of Nashville,19,Street,2,8/8/2021,"Sunday, August 8, 2021",5800,IR-18 Era 2018-2023,1,Running,0,27,28,153,20,18:54.6,4.7715,,,,32,45,38.5,0,22.59,470.29,4,6,0.192307692
Max Chilton,4558,0,0.70475,,0.722169678,0.05,,1436.887839,1500,1382.577275,0.686499254,0,27.4825,492.9725,21,Carlin,7,0.70475,0.690089672,0.1,1390.265933,1500,0.706127047,Chevrolet,0,1453.304839,1500,1453.087839,Big Machine Music City Grand Prix,Streets of Nashville,19,Street,2,8/8/2021,"Sunday, August 8, 2021",5800,IR-18 Era 2018-2023,1,Running,0,27,12,89,26,19:14.7,24.8453,,,,17,48,35.8,0,19.33,380.03,3,18,0.653846154
Pato O'Ward,4559,0,0.158083333,,0.357808341,0,,1737.683311,1500,1579.574578,0.235114368,0.6,21.214,211.268,8,Arrow McLaren,4,0.530583333,0.529588658,0.25,1558.537019,1500,0.527814185,Chevrolet,0,1453.304839,1500,1453.087839,Big Machine Music City Grand Prix,Streets of Nashville,19,Street,2,8/8/2021,"Sunday, August 8, 2021",5800,IR-18 Era 2018-2023,1,Running,0,27,17,362,3,18:59.0,9.1207,01:15.4,100.244,Segment 1,32,52,44.3,0,8.89,68.07,2,13,0.461538462
Alexander Rossi,4587,0,0.407,,0.377462121,0.2,,1643.444955,1500,1620.852252,0.399099944,0.6,19.578,212.086,3,Andretti Global,3,0.512083333,0.480472645,0.5,1537.838712,1500,0.51877013,Honda,1,1604.431553,1500,1591.691646,Big Machine Music City Grand Prix,Streets of Nashville,19,Street,2,8/8/2021,"Sunday, August 8, 2021",5800,IR-18 Era 2018-2023,1,Running,0,27,13,214,12,19:06.4,16.5295,01:17.2,97.96,48 100.80 00:09:43,32,52,43,0,20.8,87.94,2,17,0.615384615
Felix Rosenqvist,4588,0,0.802268116,,0.475567005,0.15,,1490.654467,1500,1513.670586,0.709270173,0.6,19.808,218.002,4,Arrow McLaren,4,0.530583333,0.529588658,0.25,1558.537019,1500,0.527814185,Chevrolet,0,1453.304839,1500,1453.087839,Big Machine Music City Grand Prix,Streets of Nashville,19,Street,2,8/8/2021,"Sunday, August 8, 2021",5800,IR-18 Era 2018-2023,1,Running,0,27,24,118,23,18:55.8,5.9667,01:15.5,100.092,Segment 1,32,45,38.5,0,19.3,183.16,2,8,0.269230769
Rinus VeeKay,4614,0,0.31375,,0.426630435,0.05,,1626.620061,1500,1529.098986,0.406331293,0.4,15.954,169.872,22,Ed Carpenter Racing,15,0.47225,0.650481041,0.25,1515.515188,1500,0.521781096,Chevrolet,0,1453.304839,1500,1453.087839,Big Machine Music City Grand Prix,Streets of Nashville,19,Street,2,8/8/2021,"Sunday, August 8, 2021",5800,IR-18 Era 2018-2023,1,DNF,1,27,6,263,9,27:27.3,-,80,0,Segment 3,,,,0,28,474.78,2,24,0.884615385
Santino Ferrucci,4897,0,0.403221014,,0.637685865,0.2,,1596.89012,1500,1481.810177,0.427300819,2.6,25.184,319.406,17,Rahal Letterman Lanigan Racing,24,0.331583333,0.501279847,0.15,1673.579722,1500,0.352295971,Honda,1,1604.431553,1500,1591.691646,Big Machine Music City Grand Prix,Streets of Nashville,19,Street,2,8/8/2021,"Sunday, August 8, 2021",5800,IR-18 Era 2018-2023,1,Running,0,27,19,146,21,18:58.3,8.4929,,,,32,48,43,0,22.17,343.6,5,11,0.384615385
Marcus Ericsson,4905,0,0.178833333,,0.452067256,0.05,,1675.216079,1500,1563.408254,0.281577846,0.4,21.602,258.804,18,Chip Ganassi Racing,9,0.337333333,0.407402532,0.15,1709.68686,1500,0.353555329,Honda,1,1604.431553,1500,1591.691646,Big Machine Music City Grand Prix,Streets of Nashville,19,Street,2,8/8/2021,"Sunday, August 8, 2021",5800,IR-18 Era 2018-2023,1,Running,0,27,51,331,5,18:49.8,--.----,01:17.2,97.906,48 100.80 00:09:43,5,45,15,0,25.37,344.82,2,1,0
Alex Palou,4931,0,0.155583333,,0.471014493,0.1,,1694.563973,1500,1523.383366,0.223437613,0.4,23.398,235.558,9,Chip Ganassi Racing,9,0.337333333,0.407402532,0.15,1709.68686,1500,0.353555329,Honda,1,1604.431553,1500,1591.691646,Big Machine Music City Grand Prix,Streets of Nashville,19,Street,2,8/8/2021,"Sunday, August 8, 2021",5800,IR-18 Era 2018-2023,1,Running,0,27,26,410,1,18:55.4,5.5333,01:16.0,99.499,19 39.90 00:05:42,17,45,31,0,15.49,173.4,2,7,0.230769231
Scott McLaughlin,4932,1,0.623416667,,0.722373188,0.090909091,,1541.414917,1500,1463.302021,0.529789613,0.8,24.29,293.69,23,Team Penske,28,0.4850625,0.373983474,0.25,1721.038524,1500,0.414393149,Chevrolet,0,1453.304839,1500,1453.087839,Big Machine Music City Grand Prix,Streets of Nashville,19,Street,2,8/8/2021,"Sunday, August 8, 2021",5800,IR-18 Era 2018-2023,1,Running,0,27,8,206,13,19:05.6,-,80,0,Segment 3,17,59,38,0,28.06,607.45,3,22,0.807692308
Jimmie Johnson,4934,1,0.893,,0.901570048,0.142857143,,1405.16726,1500,1440.086907,0.877040231,0,41.146,417.554,25,Chip Ganassi Racing,9,0.337333333,0.407402532,0.15,1709.68686,1500,0.353555329,Honda,1,1604.431553,1500,1591.691646,Big Machine Music City Grand Prix,Streets of Nashville,19,Street,2,8/8/2021,"Sunday, August 8, 2021",5800,IR-18 Era 2018-2023,1,DNF,1,27,5,61,28,31:48.7,-,,,,3,3,3,0,18.29,237.92,4,26,0.961538462
Romain Grosjean,4935,1,0.464666667,,0.798913043,0.285714286,,1553.405455,1500,1455.288226,0.447506227,0.6,29.136,223.004,5,Dale Coyne Racing,11,0.702430556,0.560452574,0.4,1438.556748,1500,0.645440561,Honda,1,1604.431553,1500,1591.691646,Big Machine Music City Grand Prix,Streets of Nashville,19,Street,2,8/8/2021,"Sunday, August 8, 2021",5800,IR-18 Era 2018-2023,1,Running,0,27,15,166,16,19:02.1,12.2761,01:17.1,98.016,48 100.80 00:09:43,32,56,44,0,37.95,193.63,4,16,0.576923077
Cody Ware,4936,0,0.75,,,0,,1490.108299,1500,1500,0.75,0,31.33,456.41,27,Dale Coyne Racing,11,0.702430556,0.560452574,0.4,1438.556748,1500,0.645440561,Honda,1,1604.431553,1500,1591.691646,Big Machine Music City Grand Prix,Streets of Nashville,19,Street,2,8/8/2021,"Sunday, August 8, 2021",5800,IR-18 Era 2018-2023,1,DNF,1,27,10,21,35,05:44.9,-,,,,32,55,43.5,0,15.2,328.56,4,20,0.730769231
Helio Castroneves,3622,0,0.449038462,0.404470756,0.367187867,0.1,0,1642.919433,1516.666395,1591.987612,0.425157419,0.6,27.484,420.14,23,Meyer Shank Racing,19,0.636948718,0.578195935,0.05,1503.46539,1510.561145,0.560648411,Honda,1,1613.879989,1539.749989,1637.815953,Big Machine Spiked Coolers Grand Prix,Indianapolis Motor Speedway,3,Road,1,8/14/2021,"Saturday, August 14, 2021",5802,IR-18 Era 2018-2023,1,Running,0,28,9,134,23,49:57.6,19.5451,,,,12,62,37,0,16.39,303.26,2,21,0.740740741
Scott Dixon,3628,0,0.165025641,0.230124224,0.238645294,0,0,1819.139126,1627.165957,1754.171306,0.18164593,0,20.008,193.308,26,Chip Ganassi Racing,9,0.342621795,0.391441526,0.2,1722.727491,1563.543524,0.345911492,Honda,1,1613.879989,1539.749989,1637.815953,Big Machine Spiked Coolers Grand Prix,Indianapolis Motor Speedway,3,Road,1,8/14/2021,"Saturday, August 14, 2021",5802,IR-18 Era 2018-2023,1,Running,0,28,13,381,3,49:55.3,17.1924,85,0,Segment 2,9,60,35.2,0,31.68,517.46,3,17,0.592592593
Ryan Hunter-Reay,3645,0,0.557076923,0.46350207,0.359712488,0.1,0,1562.863954,1507.747628,1545.885288,0.527262882,,,,13,Andretti Global,3,0.4475,0.474689102,0.5,1551.409663,1491.036912,0.494808441,Honda,1,1613.879989,1539.749989,1637.815953,Big Machine Spiked Coolers Grand Prix,Indianapolis Motor Speedway,3,Road,1,8/14/2021,"Saturday, August 14, 2021",5802,IR-18 Era 2018-2023,1,Running,0,28,,,,,,,,,,,,,,,,18,0.62962963
